"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_032.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105416","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105419","ma4","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105422","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105425","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105429","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105432","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105435","ma2","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105438","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105441","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105444","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105447","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105450","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105458","ma1","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105500","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105503","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105506","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105512","ma4","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105515","ma2","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105521","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105529","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105537","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105540","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105545","ma3","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105548","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105552","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105558","ma1","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105600","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105603","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105606","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105609","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105613","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105616","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105620","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105623","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105626","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105629","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105632","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105635","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105639","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105642","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105645","ma1","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105649","ma2","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105652","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105655","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105659","ma2","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105702","ma4","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105705","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105708","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105716","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105719","ma1","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105722","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105725","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105729","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105732","ma1","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105735","ma3","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105739","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105742","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105746","ma4","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105749","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105752","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105755","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105804","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105809","ma2","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105812","ma3","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105815","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105819","ma1","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105822","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105824","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105827","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105830","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105834","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105836","ma1","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105844","ma1","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105852","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105855","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105858","ma3","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105902","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105905","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105914","ma3","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105917","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105920","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105923","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105926","ma2","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105928","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105932","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105934","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105937","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105940","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105943","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105945","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105948","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105951","ma2","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105955","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T105958","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110005","ma1","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110008","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110011","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110014","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110020","ma1","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110022","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110025","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110029","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110032","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110035","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110038","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110044","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110047","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110049","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110053","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110056","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110058","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110101","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110105","ma2","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110109","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110112","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110127","ma3","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110130","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110133","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110135","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110138","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110141","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma2_bpsgge_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110144","ma2","ma2","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110148","ma4","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110204","ma1","[don't know]","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110207","ma4","ma4","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma1_bpsgge_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110211","ma1","ma1","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma3_bpsgge_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110221","ma3","ma3","","gge"
"/Users/zhaomengxuan/Documents/bubble noise/gge-zhe_shi_ma_zi/bpsgge/ma4_bpsgge_snr-25_064.wav","ma1","ma2","ma3","ma4","[don't know]","20180930T110224","ma4","ma2","","gge"
