"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_032.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162703","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_031.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162705","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_032.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162711","ma3","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162714","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162721","ma3","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162724","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_033.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162727","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162730","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162733","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162736","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162739","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162742","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162745","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_034.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162749","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162752","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_035.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162758","ma1","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162804","ma4","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162811","ma1","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_036.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162817","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162820","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162826","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162829","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162832","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162838","ma4","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162842","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162845","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162848","ma1","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_037.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162851","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_038.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162854","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162858","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162901","ma1","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_039.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162904","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162907","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162911","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_040.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162914","ma1","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162917","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162920","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162923","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162926","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_041.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162929","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162932","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162935","ma2","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162938","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_042.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162941","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162948","ma2","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162951","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_043.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162954","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T162957","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163003","ma3","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163006","ma4","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_044.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163009","ma1","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163012","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163015","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163018","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163022","ma1","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163025","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_045.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163034","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163037","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_046.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163040","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163043","ma3","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163045","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163049","ma4","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_047.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163051","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163055","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163058","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163101","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_048.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163104","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163107","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163110","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163113","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163116","ma4","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163119","ma2","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163122","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163126","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163132","ma4","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_049.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163135","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_050.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163142","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163144","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163147","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163150","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_051.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163153","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163156","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_052.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163159","ma1","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163205","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163208","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163211","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_053.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163214","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163218","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163221","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163224","ma3","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163230","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163234","ma2","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163313","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_054.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163320","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163326","ma4","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163338","ma3","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163341","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_055.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163344","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_056.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163348","ma1","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163351","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163354","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163357","ma3","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163400","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163410","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_057.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163416","ma2","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163422","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163425","ma4","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163429","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163432","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163435","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_058.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163439","ma2","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163442","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_059.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163445","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163447","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_060.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163451","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163454","ma3","[don't know]","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163457","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163500","ma4","ma4","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163504","ma4","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma4_bpssliu_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163507","ma4","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163510","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma3_bpssliu_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163514","ma3","ma3","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_061.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163516","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163519","ma2","ma2","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma1_bpssliu_snr-25_062.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163522","ma1","ma1","","sliu"
"/Users/zhaomengxuan/Documents/bubble noise/sliu-zhe_shi_ma_zi/bpssliu/ma2_bpssliu_snr-25_063.wav","ma1","ma2","ma3","ma4","[don't know]","20181128T163525","ma2","ma3","","sliu"
